Place,Name,Birth.Date,Nat.,Mark,event_meta,event,games_link,athlete_links,games,country,date,Points,Records,Wind,Remarks
14,Eduardo BUENAVISTA,13 OCT 1978,PHI,9:13.71,Round 1 - Heat 3,Men's 3000 Metres Steeplechase,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/philippines/eduardo-buenavista-014216194,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
1,Saúl MÉNDEZ,21 JAN 1978,MEX,3:06.75,Final,Men's 1500m Wheelchair,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/mexico/saul-mendez-014213079,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
2,Claude ISSORAT,,FRA,3:07.65,Final,Men's 1500m Wheelchair,https://worldathletics.org/competition/calendar-results/results/6951910,NA,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
3,Heinz FREI,,SUI,3:07.82,Final,Men's 1500m Wheelchair,https://worldathletics.org/competition/calendar-results/results/6951910,NA,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
4,Kurt FEARNLEY,23 MAR 1981,AUS,3:08.27,Final,Men's 1500m Wheelchair,https://worldathletics.org/competition/calendar-results/results/6951910,NA,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
5,Jeffrey ADAMS,15 NOV 1970,CAN,3:08.95,Final,Men's 1500m Wheelchair,https://worldathletics.org/competition/calendar-results/results/6951910,NA,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
6,Scot HOLLONBECK,05 NOV 1969,USA,3:09.15,Final,Men's 1500m Wheelchair,https://worldathletics.org/competition/calendar-results/results/6951910,NA,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
7,Ernst VAN DYK,,RSA,3:12.35,Final,Men's 1500m Wheelchair,https://worldathletics.org/competition/calendar-results/results/6951910,NA,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
NA,John MACLEAN,,AUS,DNF,Final,Men's 1500m Wheelchair,https://worldathletics.org/competition/calendar-results/results/6951910,NA,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
1,Sergey KLYUGIN,24 MAR 1974,RUS,2.35,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/russia/sergey-klyugin-014222687,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
2,Javier SOTOMAYOR,13 OCT 1967,CUB,2.32,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/cuba/javier-sotomayor-014169305,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
3,Abderrahmane HAMMAD,27 MAY 1977,ALG,2.32,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/algeria/abderrahmane-hammad-014180739,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
4,Stefan HOLM,25 MAY 1976,SWE,2.32,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/sweden/stefan-holm-014227623,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
5,Konstantin MATUSEVICH,25 FEB 1971,ISR,2.32,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/israel/konstantin-matusevich-014199318,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
6,Staffan STRAND,18 APR 1976,SWE,2.32,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/sweden/staffan-strand-014228093,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
6,Mark BOSWELL,28 JUL 1977,CAN,2.32,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/canada/mark-boswell-014174573,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
8,Wolfgang KREIßIG,29 AUG 1970,GER,2.29,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/germany/wolfgang-kreiig-014193005,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
9,Sergey DYMCHENKO,23 AUG 1967,UKR,2.29,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/ukraine/sergey-dymchenko-14229890,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
10,Vyacheslav VORONIN,05 APR 1974,RUS,2.29,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/russia/vyacheslav-voronin-014224494,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
11,Nathan LEEPER,13 JUN 1977,USA,2.25,Final,Men's High Jump,https://worldathletics.org/competition/calendar-results/results/6951910,https://worldathletics.org/athletes/united-states/nathan-leeper-014243862,The XXVII Olympic Games,AUS,22 SEP–01 OCT 2000,NA,NA,NA,NA
